model,MAE,RMSE,MAPE_pct,WMAPE_pct,Pred10_pct,group,n_rows
1,0.6368775005400691,1.2811662399142725,65.64560022861599,112.13867178184005,5.55956678700361,Hobbies,5115
2,0.6569606888413175,1.151337353132638,55.4491308184935,80.27457241973977,9.660574412532636,Household,9515
0,1.2931876895041892,2.3955666354395433,57.4358094220255,67.02969495153891,10.426123883438278,Foods,12980
